w,open,open,open,open,open,open,close,close,close,close,close,close,high,high,high,high,high,high,low,low,low,low,low,low,volume,volume,volume,volume,volume,volume,code
,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,
01-06-2023,,3179.235023,,,,,,3188.828369,,,,,,3204.177724,,,,,,3163.406001,,,,,,1177314,,,,,TCS.NS
01-06-2023,,,,,,2554.334398,,,,,,2583.928955,,,,,,2615.870201,,,,,,2542.362452,,,,,,1541080,HINDUNILVR.NS
01-06-2023,,,,,931.1958438,,,,,,913.484314,,,,,,931.1958438,,,,,,910.2640521,,,,,,21650700,,ICICIBANK.NS
02-06-2023,,,,,920.2176049,,,,,,915.4848022,,,,,,921.8277656,,,,,,912.4596609,,,,,,12494376,,ICICIBANK.NS
02-06-2023,1128.003102,,,,,,1120.790405,,,,,,1133.412564,,,,,,1118.873186,,,,,,15800644,,,,,,RELIANCE.NS
02-06-2023,,,778.0546205,,,,,,775.1835938,,,,,,779.1886119,,,,,,772.5296817,,,,,,17859710,,,,HDFCBANK.NS
02-06-2023,,3190.987171,,,,,,3171.177002,,,,,,3200.244657,,,,,,3163.358283,,,,,,2030661,,,,,TCS.NS
02-06-2023,,,,,,2595.517898,,,,,,2601.934814,,,,,,2622.526562,,,,,,2577.942988,,,,,,1509260,HINDUNILVR.NS
02-06-2023,,,,1242.342952,,,,,,1232.852173,,,,,,1246.044379,,,,,,1230.052439,,,,,,10909311,,,INFY.NS
05-06-2023,1126.268422,,,,,,1130.856201,,,,,,1133.823436,,,,,,1122.273993,,,,,,10908682,,,,,,RELIANCE.NS
05-06-2023,,,,,,2601.695285,,,,,,2581.917725,,,,,,2607.010876,,,,,,2570.759731,,,,,,1000190,HINDUNILVR.NS
05-06-2023,,,,1237.597605,,,,,,1238.072144,,,,,,1242.770033,,,,,,1231.238829,,,,,,5002553,,,INFY.NS
05-06-2023,,,,,920.217673,,,,,,923.8770752,,,,,,928.8050582,,,,,,920.217673,,,,,,10751684,,ICICIBANK.NS
05-06-2023,,3180.194491,,,,,,3155.155762,,,,,,3191.706507,,,,,,3151.462464,,,,,,1861468,,,,,TCS.NS
05-06-2023,,,779.0437625,,,,,,774.1702271,,,,,,780.0088214,,,,,,773.2292593,,,,,,18697242,,,,HDFCBANK.NS
06-06-2023,,,,1222.98173,,,,,,1213.870605,,,,,,1222.98173,,,,,,1208.176138,,,,,,10008100,,,INFY.NS
06-06-2023,1133.68664,,,,,,1131.814941,,,,,,1135.62668,,,,,,1123.894788,,,,,,7493309,,,,,,RELIANCE.NS
06-06-2023,,,,,,2585.940343,,,,,,2577.464111,,,,,,2593.506519,,,,,,2557.351242,,,,,,655372,HINDUNILVR.NS
06-06-2023,,,775.7384974,,,,,,771.7576294,,,,,,776.8000387,,,,,,768.307532,,,,,,32182852,,,,HDFCBANK.NS
06-06-2023,,3146.618381,,,,,,3100.858154,,,,,,3155.108588,,,,,,3089.633983,,,,,,2022849,,,,,TCS.NS
06-06-2023,,,,,923.633139,,,,,,919.3394165,,,,,,924.9017199,,,,,,915.4360541,,,,,,11894330,,ICICIBANK.NS
07-06-2023,,3120.715762,,,,,,3141.725098,,,,,,3145.514657,,,,,,3109.203745,,,,,,1567196,,,,,TCS.NS
07-06-2023,,,773.7118231,,,,,,775.7625732,,,,,,778.1028882,,,,,,770.1170022,,,,,,24949026,,,,HDFCBANK.NS
07-06-2023,,,,,,2576.362901,,,,,,2601.456055,,,,,,2611.799863,,,,,,2566.162897,,,,,,1428490,HINDUNILVR.NS
07-06-2023,1135.307129,,,,,,1140.397095,,,,,,1141.241599,,,,,,1128.733546,,,,,,10312545,,,,,,RELIANCE.NS
07-06-2023,,,,,921.5350543,,,,,,917.4853516,,,,,,922.9988153,,,,,,911.2399478,,,,,,16486469,,ICICIBANK.NS
07-06-2023,,,,1224.78496,,,,,,1223.313843,,,,,,1228.106732,,,,,,1217.192337,,,,,,5397578,,,INFY.NS
08-06-2023,,,773.6153552,,,,,,776.2451172,,,,,,784.5929004,,,,,,773.6153552,,,,,,37395522,,,,HDFCBANK.NS
08-06-2023,1143.980436,,,,,,1141.081665,,,,,,1148.933475,,,,,,1137.132999,,,,,,12071109,,,,,,RELIANCE.NS
08-06-2023,,,,1220.703823,,,,,,1217.477051,,,,,,1226.20852,,,,,,1215.863549,,,,,,5034942,,,INFY.NS
08-06-2023,,,,,,2592.644973,,,,,,2566.689697,,,,,,2606.580367,,,,,,2561.900918,,,,,,923536,HINDUNILVR.NS
08-06-2023,,,,,913.9722654,,,,,,915.2409058,,,,,,927.5364733,,,,,,912.6061243,,,,,,17608140,,ICICIBANK.NS
08-06-2023,,3128.39009,,,,,,3104.838379,,,,,,3137.024101,,,,,,3101.528721,,,,,,1759366,,,,,TCS.NS
09-06-2023,,,,,918.6563698,,,,,,915.3872681,,,,,,921.1935316,,,,,,913.5819868,,,,,,12253128,,ICICIBANK.NS
09-06-2023,,,,1217.192393,,,,,,1201.485107,,,,,,1217.192393,,,,,,1199.634452,,,,,,5339073,,,INFY.NS
09-06-2023,,3113.041171,,,,,,3078.792969,,,,,,3117.837845,,,,,,3075.003643,,,,,,1775689,,,,,TCS.NS
09-06-2023,,,779.7193559,,,,,,777.1619263,,,,,,780.9739207,,,,,,775.424832,,,,,,18212578,,,,HDFCBANK.NS
09-06-2023,,,,,,2575.35731,,,,,,2524.835693,,,,,,2575.35731,,,,,,2509.415966,,,,,,1413808,HINDUNILVR.NS
09-06-2023,1144.437171,,,,,,1133.001953,,,,,,1145.144748,,,,,,1131.198718,,,,,,5877018,,,,,,RELIANCE.NS
12-06-2023,,,778.1028875,,,,,,772.4331665,,,,,,779.6711082,,,,,,771.7817046,,,,,,13408292,,,,HDFCBANK.NS
12-06-2023,,3084.261086,,,,,,3114.86377,,,,,,3122.05878,,,,,,3080.423747,,,,,,2324605,,,,,TCS.NS
12-06-2023,1130.057438,,,,,,1134.006104,,,,,,1136.311404,,,,,,1125.264147,,,,,,6391969,,,,,,RELIANCE.NS
12-06-2023,,,,,915.338474,,,,,,913.3380127,,,,,,920.7055972,,,,,,910.7520113,,,,,,10520125,,ICICIBANK.NS
12-06-2023,,,,,,2533.264109,,,,,,2531.779541,,,,,,2544.757179,,,,,,2521.77104,,,,,,775484,HINDUNILVR.NS
12-06-2023,,,,1208.650572,,,,,,1226.161011,,,,,,1229.720052,,,,,,1208.176033,,,,,,4785588,,,INFY.NS
13-06-2023,,,,,913.2891891,,,,,,920.7543335,,,,,,923.3891149,,,,,,911.5326284,,,,,,13528776,,ICICIBANK.NS
13-06-2023,,,,,,2518.514496,,,,,,2562.858398,,,,,,2583.067137,,,,,,2516.503116,,,,,,1787924,HINDUNILVR.NS
13-06-2023,,3127.431148,,,,,,3111.793945,,,,,,3132.227821,,,,,,3107.285119,,,,,,1371928,,,,,TCS.NS
13-06-2023,,,767.2700556,,,,,,773.7359619,,,,,,776.3898739,,,,,,767.2700556,,,,,,27926108,,,,HDFCBANK.NS
13-06-2023,,,,1233.706286,,,,,,1238.404175,,,,,,1239.970176,,,,,,1231.001437,,,,,,4846587,,,INFY.NS
13-06-2023,1138.959166,,,,,,1150.759521,,,,,,1151.946464,,,,,,1134.964737,,,,,,11248016,,,,,,RELIANCE.NS
14-06-2023,,,,,,2558.165444,,,,,,2584.743164,,,,,,2587.951739,,,,,,2539.968086,,,,,,1536248,HINDUNILVR.NS
14-06-2023,,,,,923.1940358,,,,,,917.0950317,,,,,,924.0723162,,,,,,913.6308093,,,,,,13489262,,ICICIBANK.NS
14-06-2023,,,777.0895231,,,,,,772.8915405,,,,,,777.8374674,,,,,,772.1435963,,,,,,20113968,,,,HDFCBANK.NS
14-06-2023,,3111.794011,,,,,,3118.845215,,,,,,3123.450068,,,,,,3094.670027,,,,,,1658544,,,,,TCS.NS
14-06-2023,,,,1239.827998,,,,,,1234.18103,,,,,,1240.160152,,,,,,1227.347599,,,,,,3457981,,,INFY.NS
14-06-2023,1150.827934,,,,,,1164.910889,,,,,,1166.348864,,,,,,1149.001999,,,,,,13277380,,,,,,RELIANCE.NS
15-06-2023,,,,,,2599.301261,,,,,,2576.075684,,,,,,2602.701341,,,,,,2565.013558,,,,,,1830192,HINDUNILVR.NS
15-06-2023,,,,1228.059129,,,,,,1221.273315,,,,,,1228.059129,,,,,,1217.33462,,,,,,6161155,,,INFY.NS
15-06-2023,,,773.9772401,,,,,,763.3857422,,,,,,774.918149,,,,,,761.9140038,,,,,,35377476,,,,HDFCBANK.NS
15-06-2023,,3136.482933,,,,,,3108.455322,,,,,,3138.560747,,,,,,3102.366518,,,,,,2273810,,,,,TCS.NS
15-06-2023,1164.88803,,,,,,1165.230469,,,,,,1169.795427,,,,,,1157.447122,,,,,,11813494,,,,,,RELIANCE.NS
15-06-2023,,,,,917.9732552,,,,,,904.2138672,,,,,,920.1688966,,,,,,902.0182259,,,,,,19366819,,ICICIBANK.NS
16-06-2023,1168.722653,,,,,,1176.574463,,,,,,1178.856942,,,,,,1168.722653,,,,,,24171579,,,,,,RELIANCE.NS
16-06-2023,,,,1221.46323,,,,,,1225.876465,,,,,,1235.224859,,,,,,1215.816263,,,,,,8536287,,,INFY.NS
16-06-2023,,,,,,2576.075485,,,,,,2600.929199,,,,,,2608.926553,,,,,,2569.850073,,,,,,1748145,HINDUNILVR.NS
16-06-2023,,,765.8466368,,,,,,773.3740845,,,,,,776.4863759,,,,,,764.3266572,,,,,,15779272,,,,HDFCBANK.NS
16-06-2023,,,,,906.8486672,,,,,,911.6303101,,,,,,915.0945323,,,,,,904.6042458,,,,,,11249387,,ICICIBANK.NS
16-06-2023,,3089.802672,,,,,,3068.443604,,,,,,3092.122104,,,,,,3050.177426,,,,,,4156189,,,,,TCS.NS
19-06-2023,1179.587309,,,,,,1164.888062,,,,,,1179.587309,,,,,,1160.711184,,,,,,6798554,,,,,,RELIANCE.NS
19-06-2023,,3083.037293,,,,,,3102.753174,,,,,,3107.102286,,,,,,3068.540252,,,,,,1468186,,,,,TCS.NS
19-06-2023,,,777.3549365,,,,,,774.0496216,,,,,,778.9231572,,,,,,771.2509272,,,,,,24829146,,,,HDFCBANK.NS
19-06-2023,,,,,910.9472166,,,,,,900.84729,,,,,,911.3863568,,,,,,896.5047874,,,,,,19351375,,ICICIBANK.NS
19-06-2023,,,,1228.106689,,,,,,1228.106689,,,,,,1233.326617,,,,,,1221.510645,,,,,,4451787,,,INFY.NS
19-06-2023,,,,,,2608.991795,,,,,,2590.887207,,,,,,2618.068134,,,,,,2582.921188,,,,,,1068263,HINDUNILVR.NS
20-06-2023,,3106.232561,,,,,,3119.473145,,,,,,3124.112245,,,,,,3093.71683,,,,,,1528452,,,,,TCS.NS
20-06-2023,,,,,898.700427,,,,,,903.18927,,,,,,906.1167919,,,,,,892.6989834,,,,,,15212286,,ICICIBANK.NS
20-06-2023,1162.948048,,,,,,1167.307495,,,,,,1170.457299,,,,,,1157.218969,,,,,,6921096,,,,,,RELIANCE.NS
20-06-2023,,,,,,2578.093522,,,,,,2583.983643,,,,,,2588.13544,,,,,,2556.947456,,,,,,1129279,HINDUNILVR.NS
20-06-2023,,,774.0496757,,,,,,775.6661377,,,,,,777.3549909,,,,,,767.5355278,,,,,,20005626,,,,HDFCBANK.NS
20-06-2023,,,,1228.106721,,,,,,1237.028076,,,,,,1238.546578,,,,,,1225.354372,,,,,,4009180,,,INFY.NS
21-06-2023,,,779.7675932,,,,,,789.2251587,,,,,,790.0213441,,,,,,777.354946,,,,,,24308946,,,,HDFCBANK.NS
21-06-2023,,,,,905.5800643,,,,,,902.3598022,,,,,,905.9704243,,,,,,897.7733396,,,,,,9210553,,ICICIBANK.NS
21-06-2023,1167.261744,,,,,,1170.594238,,,,,,1173.12775,,,,,,1163.15333,,,,,,6961603,,,,,,RELIANCE.NS
21-06-2023,,3141.025438,,,,,,3148.950439,,,,,,3152.043094,,,,,,3115.848864,,,,,,1645987,,,,,TCS.NS
21-06-2023,,,,1233.75375,,,,,,1233.184326,,,,,,1237.407792,,,,,,1229.055861,,,,,,4041529,,,INFY.NS
21-06-2023,,,,,,2593.494322,,,,,,2584.466309,,,,,,2613.675045,,,,,,2576.596706,,,,,,1201840,HINDUNILVR.NS
22-06-2023,,,,1223.740887,,,,,,1216.290649,,,,,,1223.740887,,,,,,1208.650527,,,,,,6676607,,,INFY.NS
22-06-2023,,,,,902.0670994,,,,,,903.3844604,,,,,,912.9476867,,,,,,898.4564772,,,,,,27291569,,ICICIBANK.NS
22-06-2023,1166.805392,,,,,,1157.447144,,,,,,1174.702724,,,,,,1155.84942,,,,,,7619166,,,,,,RELIANCE.NS
22-06-2023,,3150.690225,,,,,,3129.911133,,,,,,3158.083621,,,,,,3121.792884,,,,,,1529603,,,,,TCS.NS
22-06-2023,,,791.348294,,,,,,793.0853882,,,,,,799.8167093,,,,,,790.8899145,,,,,,56596140,,,,HDFCBANK.NS
22-06-2023,,,,,,2576.78951,,,,,,2562.981934,,,,,,2585.817758,,,,,,2557.526277,,,,,,830052,HINDUNILVR.NS
23-06-2023,1154.43421,,,,,,1147.974854,,,,,,1156.488477,,,,,,1146.719448,,,,,,6628570,,,,,,RELIANCE.NS
23-06-2023,,,790.1661437,,,,,,793.0371704,,,,,,800.9506654,,,,,,788.4772906,,,,,,21339218,,,,HDFCBANK.NS
23-06-2023,,3128.751638,,,,,,3108.50415,,,,,,3140.445777,,,,,,3101.545381,,,,,,1119505,,,,,TCS.NS
23-06-2023,,,,,,2560.037203,,,,,,2550.671143,,,,,,2568.9688,,,,,,2537.008071,,,,,,991214,HINDUNILVR.NS
23-06-2023,,,,1211.450391,,,,,,1200.583496,,,,,,1214.20274,,,,,,1199.017494,,,,,,7239467,,,INFY.NS
23-06-2023,,,,,903.6771633,,,,,,901.1887817,,,,,,909.3858665,,,,,,896.7974991,,,,,,8767733,,ICICIBANK.NS
26-06-2023,,,,,904.701755,,,,,,905.043335,,,,,,909.2882176,,,,,,900.8960126,,,,,,11749040,,ICICIBANK.NS
26-06-2023,1144.437098,,,,,,1139.210205,,,,,,1148.271658,,,,,,1136.083222,,,,,,12641159,,,,,,RELIANCE.NS
26-06-2023,,3097.534374,,,,,,3082.698975,,,,,,3106.135857,,,,,,3066.607354,,,,,,1978803,,,,,TCS.NS
26-06-2023,,,,1205.566126,,,,,,1205.661011,,,,,,1209.125168,,,,,,1197.973503,,,,,,3403244,,,INFY.NS
26-06-2023,,,793.7609295,,,,,,789.2010498,,,,,,796.5354737,,,,,,785.895676,,,,,,16130314,,,,HDFCBANK.NS
26-06-2023,,,,,,2551.201637,,,,,,2560.809326,,,,,,2582.148457,,,,,,2551.201637,,,,,,758700,HINDUNILVR.NS
27-06-2023,,,,,907.5317104,,,,,,913.484314,,,,,,917.2413358,,,,,,899.9201661,,,,,,13422726,,ICICIBANK.NS
27-06-2023,,,792.7717663,,,,,,800.3233643,,,,,,807.2235592,,,,,,790.6486838,,,,,,33831864,,,,HDFCBANK.NS
27-06-2023,1139.666736,,,,,,1139.621094,,,,,,1145.578264,,,,,,1135.14742,,,,,,9689466,,,,,,RELIANCE.NS
27-06-2023,,3094.634857,,,,,,3090.140869,,,,,,3102.028253,,,,,,3075.595458,,,,,,863542,,,,,TCS.NS
27-06-2023,,,,1214.819755,,,,,,1214.013062,,,,,,1216.71791,,,,,,1209.315056,,,,,,3240024,,,INFY.NS
27-06-2023,,,,,,2560.809633,,,,,,2560.085449,,,,,,2569.982624,,,,,,2545.263732,,,,,,687747,HINDUNILVR.NS
28-06-2023,,,805.8241802,,,,,,808.791748,,,,,,810.6012335,,,,,,801.2401504,,,,,,59562950,,,,HDFCBANK.NS
28-06-2023,1147.176059,,,,,,1154.708252,,,,,,1158.519991,,,,,,1140.260037,,,,,,11354006,,,,,,RELIANCE.NS
28-06-2023,,3100.434127,,,,,,3107.634277,,,,,,3122.614554,,,,,,3086.323578,,,,,,1575872,,,,,TCS.NS
28-06-2023,,,,,,2561.630186,,,,,,2569.644531,,,,,,2595.087607,,,,,,2551.057154,,,,,,1397573,HINDUNILVR.NS
28-06-2023,,,,,921.1935017,,,,,,914.8017578,,,,,,921.1935017,,,,,,911.7278362,,,,,,25708001,,ICICIBANK.NS
28-06-2023,,,,1224.31048,,,,,,1227.489868,,,,,,1230.669256,,,,,,1216.148434,,,,,,5662358,,,INFY.NS
30-06-2023,1162.42307,,,,,,1164.180542,,,,,,1167.102135,,,,,,1156.511422,,,,,,11151555,,,,,,RELIANCE.NS
30-06-2023,,,,,,2574.182885,,,,,,2585.962891,,,,,,2593.446121,,,,,,2560.085586,,,,,,1160181,HINDUNILVR.NS
30-06-2023,,3112.031571,,,,,,3191.523682,,,,,,3199.01382,,,,,,3106.329496,,,,,,2672406,,,,,TCS.NS
30-06-2023,,,822.2301507,,,,,,820.9755859,,,,,,824.5463155,,,,,,812.217665,,,,,,40699016,,,,HDFCBANK.NS
30-06-2023,,,,1241.583538,,,,,,1267.493408,,,,,,1270.720296,,,,,,1238.024496,,,,,,12821692,,,INFY.NS
30-06-2023,,,,,917.778052,,,,,,912.0205688,,,,,,919.4369929,,,,,,908.1660463,,,,,,13843218,,ICICIBANK.NS
03-07-2023,,,826.3316984,,,,,,829.854187,,,,,,848.0455241,,,,,,825.1253748,,,,,,44104116,,,,HDFCBANK.NS
03-07-2023,,,,,914.3626002,,,,,,919.7785034,,,,,,922.9012051,,,,,,913.87468,,,,,,12350359,,ICICIBANK.NS
03-07-2023,,,,1262.273614,,,,,,1265.785156,,,,,,1277.458861,,,,,,1260.802497,,,,,,7732412,,,INFY.NS
03-07-2023,,3203.169596,,,,,,3162.577881,,,,,,3207.518708,,,,,,3159.146867,,,,,,1687264,,,,,TCS.NS
03-07-2023,1167.741194,,,,,,1194.058228,,,,,,1196.934178,,,,,,1166.50861,,,,,,12154387,,,,,,RELIANCE.NS
03-07-2023,,,,,,2594.508288,,,,,,2608.074707,,,,,,2612.709529,,,,,,2567.906565,,,,,,980665,HINDUNILVR.NS
04-07-2023,,,,1275.845407,,,,,,1276.6521,,,,,,1277.458793,,,,,,1263.602279,,,,,,5797775,,,INFY.NS
04-07-2023,1198.303618,,,,,,1181.755615,,,,,,1198.303618,,,,,,1174.679846,,,,,,8061643,,,,,,RELIANCE.NS
04-07-2023,,,831.6153338,,,,,,833.9073486,,,,,,842.9789256,,,,,,826.9589719,,,,,,38795188,,,,HDFCBANK.NS
04-07-2023,,,,,924.3650296,,,,,,921.8766479,,,,,,928.3171722,,,,,,919.2418664,,,,,,14041699,,ICICIBANK.NS
04-07-2023,,,,,,2608.074695,,,,,,2607.060791,,,,,,2613.530117,,,,,,2582.921339,,,,,,721907,HINDUNILVR.NS
04-07-2023,,3179.684301,,,,,,3197.902344,,,,,,3203.846036,,,,,,3167.410187,,,,,,1656681,,,,,TCS.NS
05-07-2023,,,,,919.2906163,,,,,,934.8552856,,,,,,941.4422096,,,,,,918.2659956,,,,,,13817767,,ICICIBANK.NS
05-07-2023,,3208.678009,,,,,,3208.629639,,,,,,3217.376233,,,,,,3194.18097,,,,,,1453008,,,,,TCS.NS
05-07-2023,,,,,,2607.012328,,,,,,2660.988281,,,,,,2664.415895,,,,,,2603.294995,,,,,,1717547,HINDUNILVR.NS
05-07-2023,,,,1288.705329,,,,,,1278.692627,,,,,,1288.800213,,,,,,1272.71339,,,,,,5414936,,,INFY.NS
05-07-2023,1190.999736,,,,,,1179.815552,,,,,,1190.999736,,,,,,1175.844065,,,,,,10248062,,,,,,RELIANCE.NS
05-07-2023,,,828.1411816,,,,,,807.4165649,,,,,,829.950667,,,,,,805.12455,,,,,,37165754,,,,HDFCBANK.NS
06-07-2023,,,807.2718185,,,,,,808.2368774,,,,,,814.4373695,,,,,,801.1919588,,,,,,52156544,,,,HDFCBANK.NS
06-07-2023,,,,,,2664.898742,,,,,,2662.195313,,,,,,2669.823285,,,,,,2641.483475,,,,,,1265020,HINDUNILVR.NS
06-07-2023,,3195.67981,,,,,,3211.481445,,,,,,3216.845398,,,,,,3191.282327,,,,,,1848238,,,,,TCS.NS
06-07-2023,,,,1274.184466,,,,,,1275.465698,,,,,,1278.834855,,,,,,1269.059423,,,,,,5963897,,,INFY.NS
06-07-2023,,,,,931.6350338,,,,,,936.2214966,,,,,,940.6127793,,,,,,930.9519335,,,,,,16334427,,ICICIBANK.NS
06-07-2023,1175.958112,,,,,,1204.580444,,,,,,1207.18242,,,,,,1175.958112,,,,,,19117987,,,,,,RELIANCE.NS
07-07-2023,,,,,929.9761077,,,,,,923.5355835,,,,,,931.9765691,,,,,,920.9983622,,,,,,8593807,,ICICIBANK.NS
07-07-2023,1202.868728,,,,,,1202.229614,,,,,,1216.540782,,,,,,1199.67316,,,,,,13375267,,,,,,RELIANCE.NS
07-07-2023,,3191.282116,,,,,,3217.618408,,,,,,3244.341194,,,,,,3191.282116,,,,,,1789326,,,,,TCS.NS
07-07-2023,,,803.4115794,,,,,,801.1919556,,,,,,808.2368742,,,,,,799.2135965,,,,,,19926336,,,,HDFCBANK.NS
07-07-2023,,,,,,2658.333113,,,,,,2605.226318,,,,,,2674.313242,,,,,,2598.37062,,,,,,1178930,HINDUNILVR.NS
07-07-2023,,,,1266.069676,,,,,,1262.463135,,,,,,1277.26884,,,,,,1257.860131,,,,,,6295647,,,INFY.NS
10-07-2023,1227.473817,,,,,,1248.541138,,,,,,1258.104778,,,,,,1221.128566,,,,,,33240016,,,,,,RELIANCE.NS
10-07-2023,,,,,,2616.619893,,,,,,2565.106445,,,,,,2618.02017,,,,,,2559.74744,,,,,,1518183,HINDUNILVR.NS
10-07-2023,,3213.269133,,,,,,3162.239502,,,,,,3213.269133,,,,,,3155.715834,,,,,,1407431,,,,,TCS.NS
10-07-2023,,,801.4814212,,,,,,799.2858887,,,,,,809.0812601,,,,,,796.0288149,,,,,,38398442,,,,HDFCBANK.NS
10-07-2023,,,,1268.489996,,,,,,1261.466797,,,,,,1273.567539,,,,,,1252.118404,,,,,,3940315,,,INFY.NS
10-07-2023,,,,,923.1452024,,,,,,925.4872437,,,,,,929.8785263,,,,,,918.6075198,,,,,,12069184,,ICICIBANK.NS
11-07-2023,,,802.4464684,,,,,,795.4015503,,,,,,808.7193512,,,,,,794.0022031,,,,,,50670426,,,,HDFCBANK.NS
11-07-2023,,3184.516619,,,,,,3162.674316,,,,,,3184.516619,,,,,,3151.463413,,,,,,1110172,,,,,TCS.NS
11-07-2023,,,,,,2565.637494,,,,,,2592.094238,,,,,,2623.23413,,,,,,2554.919484,,,,,,2476367,HINDUNILVR.NS
11-07-2023,1256.689531,,,,,,1262.076172,,,,,,1264.495578,,,,,,1249.705167,,,,,,20069348,,,,,,RELIANCE.NS
11-07-2023,,,,,925.4872675,,,,,,922.1206055,,,,,,929.6833703,,,,,,919.1443035,,,,,,16977595,,ICICIBANK.NS
11-07-2023,,,,1265.547839,,,,,,1279.926392,,,,,,1282.109317,,,,,,1259.426333,,,,,,6126128,,,INFY.NS
12-07-2023,,3170.93798,,,,,,3150.59375,,,,,,3178.862982,,,,,,3141.122538,,,,,,1515240,,,,,TCS.NS
12-07-2023,1262.806449,,,,,,1263.468384,,,,,,1279.103418,,,,,,1260.683719,,,,,,18733835,,,,,,RELIANCE.NS
12-07-2023,,,,1282.204149,,,,,,1265.405518,,,,,,1283.058342,,,,,,1259.426281,,,,,,8102770,,,INFY.NS
12-07-2023,,,798.7550822,,,,,,787.9464111,,,,,,804.0388148,,,,,,785.1477758,,,,,,70958358,,,,HDFCBANK.NS
12-07-2023,,,,,,2611.840563,,,,,,2581.61792,,,,,,2611.840563,,,,,,2551.540255,,,,,,2395826,HINDUNILVR.NS
12-07-2023,,,,,925.4872246,,,,,,921.5838623,,,,,,928.1707862,,,,,,918.5099407,,,,,,21511161,,ICICIBANK.NS
13-07-2023,,,,,924.8041153,,,,,,932.6108398,,,,,,936.0750619,,,,,,919.4369922,,,,,,23222286,,ICICIBANK.NS
13-07-2023,,3173.885656,,,,,,3228.539551,,,,,,3254.537484,,,,,,3163.012875,,,,,,4585146,,,,,TCS.NS
13-07-2023,,,799.4064756,,,,,,791.8790283,,,,,,799.7683726,,,,,,790.4073489,,,,,,41913546,,,,HDFCBANK.NS
13-07-2023,,,,1266.924196,,,,,,1295.586304,,,,,,1306.690585,,,,,,1263.080383,,,,,,9977644,,,INFY.NS
13-07-2023,1270.8409,,,,,,1252.170166,,,,,,1277.733979,,,,,,1249.54537,,,,,,14682934,,,,,,RELIANCE.NS
13-07-2023,,,,,,2592.528805,,,,,,2563.320068,,,,,,2594.94275,,,,,,2559.940545,,,,,,1495067,HINDUNILVR.NS
14-07-2023,1255.36558,,,,,,1251.120239,,,,,,1260.34144,,,,,,1243.998828,,,,,,15124144,,,,,,RELIANCE.NS
14-07-2023,,,,,936.5630337,,,,,,936.8557739,,,,,,941.6861969,,,,,,928.3659486,,,,,,12871569,,ICICIBANK.NS
14-07-2023,,,797.9106594,,,,,,793.5196533,,,,,,797.9106594,,,,,,788.9356237,,,,,,24727214,,,,HDFCBANK.NS
14-07-2023,,3252.169699,,,,,,3396.801758,,,,,,3406.659935,,,,,,3239.605596,,,,,,6306101,,,,,TCS.NS
14-07-2023,,,,1310.344249,,,,,,1353.337402,,,,,,1357.181214,,,,,,1310.344249,,,,,,12833381,,,INFY.NS
14-07-2023,,,,,,2563.609794,,,,,,2584.755859,,,,,,2594.025503,,,,,,2559.795808,,,,,,1419016,HINDUNILVR.NS
17-07-2023,,,,,939.6368897,,,,,,945.2967529,,,,,,950.2735159,,,,,,929.8296445,,,,,,16290763,,ICICIBANK.NS
17-07-2023,,3392.307531,,,,,,3374.621094,,,,,,3430.869565,,,,,,3360.462412,,,,,,2743228,,,,,TCS.NS
17-07-2023,1253.996339,,,,,,1276.684204,,,,,,1285.060902,,,,,,1245.322846,,,,,,22220040,,,,,,RELIANCE.NS
17-07-2023,,,,1353.337468,,,,,,1350.490234,,,,,,1384.657036,,,,,,1342.280804,,,,,,11569884,,,INFY.NS
17-07-2023,,,796.1736004,,,,,,810.1187134,,,,,,811.6145429,,,,,,787.9705996,,,,,,49252928,,,,HDFCBANK.NS
17-07-2023,,,,,,2578.093409,,,,,,2589.390625,,,,,,2610.150553,,,,,,2578.093409,,,,,,912701,HINDUNILVR.NS
18-07-2023,,,819.3350303,,,,,,809.4431763,,,,,,822.2302071,,,,,,805.8242053,,,,,,81076818,,,,HDFCBANK.NS
18-07-2023,,,,,,2593.108221,,,,,,2590.452881,,,,,,2608.123007,,,,,,2585.142201,,,,,,1215904,HINDUNILVR.NS
18-07-2023,,,,1360.977748,,,,,,1400.079712,,,,,,1402.689676,,,,,,1356.232358,,,,,,16743977,,,INFY.NS
18-07-2023,,3359.447651,,,,,,3379.598633,,,,,,3405.838183,,,,,,3348.816488,,,,,,2600090,,,,,TCS.NS
18-07-2023,1285.950977,,,,,,1287.525879,,,,,,1295.286284,,,,,,1274.995005,,,,,,25867313,,,,,,RELIANCE.NS
18-07-2023,,,,,954.3721097,,,,,,951.883728,,,,,,964.0817356,,,,,,947.6876253,,,,,,29709508,,ICICIBANK.NS
19-07-2023,,,,,,2590.404529,,,,,,2579.638428,,,,,,2604.067364,,,,,,2569.306554,,,,,,1166542,HINDUNILVR.NS
